6.2718096000000e+08 4.7298693502008e-05
6.5456878000000e+08 4.7096962946127e-05
1.1103426000000e+09 4.4672754429985e-05
1.1991700000000e+09 4.4330267887039e-05
1.9986167000000e+09 4.2122630073766e-05
2.0256250000000e+09 4.2066126782705e-05
2.1261879000000e+09 4.1862799440347e-05
2.1413750000000e+09 4.1833014243640e-05
2.1724094000000e+09 4.1772865140665e-05
3.1228385000000e+09 4.0284082689713e-05
3.9972333000000e+09 3.9301803647447e-05
4.7211417000000e+09 3.8653046366639e-05
6.4058226000000e+09 3.7491338052851e-05
7.3478554000000e+09 3.6980465287023e-05
8.2134932000000e+09 3.6570899386899e-05
9.4274371000000e+09 3.6070242900100e-05
1.6842275000000e+10 3.4036771243462e-05
1.8737031000000e+10 3.3675833508101e-05
3.7474062000000e+10 3.1420663680559e-05
4.0622290000000e+10 3.1168219308358e-05
4.9965417000000e+10 3.0529625688635e-05
7.8892763000000e+10 2.9166526729698e-05
1.1991700000000e+11 2.7970508106102e-05
1.3443610000000e+11 2.7652655344546e-05
1.4989625000000e+11 2.7353276429753e-05
1.7951647000000e+11 2.6864452948182e-05
